Force (N),Position (mm),Stress (MPa),Strain (%),Time (min)
73.3,52.7,1.16,151,26.4
74.0,52.8,1.17,151,26.4
74.5,52.8,1.18,151,26.4
75.1,52.8,1.19,151,26.4
75.5,52.8,1.20,151,26.4
76.0,52.8,1.21,151,26.4
76.5,52.9,1.21,151,26.4
76.8,52.9,1.22,151,26.4
77.4,52.9,1.23,151,26.5
78.0,52.9,1.24,151,26.5
78.5,52.9,1.25,151,26.5
78.8,53.0,1.25,151,26.5
79.3,53.0,1.26,151,26.5
79.8,53.0,1.27,151,26.5
80.3,53.0,1.28,151,26.5
80.8,53.0,1.28,152,26.5
81.3,53.1,1.29,152,26.5
81.7,53.1,1.30,152,26.5
82.3,53.1,1.31,152,26.6
82.8,53.1,1.31,152,26.6
83.3,53.2,1.32,152,26.6
83.8,53.2,1.33,152,26.6
84.2,53.2,1.34,152,26.6
84.7,53.2,1.34,152,26.6
85.2,53.2,1.35,152,26.6
85.7,53.3,1.36,152,26.6
86.2,53.3,1.37,152,26.6
86.7,53.3,1.38,152,26.7
87.0,53.3,1.38,152,26.7
87.5,53.3,1.39,152,26.7
88.2,53.4,1.40,152,26.7
88.7,53.4,1.41,153,26.7
89.3,53.4,1.42,153,26.7
89.7,53.4,1.42,153,26.7
90.2,53.4,1.43,153,26.7
90.7,53.5,1.44,153,26.7
91.2,53.5,1.45,153,26.7
91.7,53.5,1.46,153,26.8
92.2,53.5,1.46,153,26.8
92.7,53.5,1.47,153,26.8
93.2,53.6,1.48,153,26.8
93.7,53.6,1.49,153,26.8
94.2,53.6,1.49,153,26.8
94.8,53.6,1.51,153,26.8
95.3,53.7,1.51,153,26.8
95.8,53.7,1.52,153,26.8
96.3,53.7,1.53,153,26.9
96.8,53.7,1.54,153,26.9
97.3,53.7,1.54,154,26.9
97.8,53.8,1.55,154,26.9
98.3,53.8,1.56,154,26.9
98.8,53.8,1.57,154,26.9
99.3,53.8,1.58,154,26.9
99.8,53.8,1.58,154,26.9
100,53.9,1.59,154,26.9
101,53.9,1.60,154,26.9
101,53.9,1.61,154,27.0
102,53.9,1.61,154,27.0
102,53.9,1.62,154,27.0
103,54.0,1.63,154,27.0
103,54.0,1.63,154,27.0
103,54.0,1.64,154,27.0
104,54.0,1.65,154,27.0
104,54.1,1.65,154,27.0
104,54.1,1.66,154,27.0
105,54.1,1.66,155,27.1
105,54.1,1.67,155,27.1
105,54.1,1.67,155,27.1
106,54.2,1.68,155,27.1
106,54.2,1.68,155,27.1
106,54.2,1.68,155,27.1
106,54.2,1.69,155,27.1
107,54.2,1.69,155,27.1
107,54.3,1.70,155,27.1
107,54.3,1.70,155,27.1
108,54.3,1.71,155,27.2
108,54.3,1.71,155,27.2
108,54.3,1.72,155,27.2
108,54.4,1.72,155,27.2
109,54.4,1.73,155,27.2
109,54.4,1.73,155,27.2
110,54.4,1.74,156,27.2
110,54.5,1.74,156,27.2
110,54.5,1.75,156,27.2
111,54.5,1.75,156,27.3
111,54.5,1.76,156,27.3
111,54.5,1.76,156,27.3
111,54.6,1.76,156,27.3
112,54.6,1.77,156,27.3
112,54.6,1.78,156,27.3
112,54.6,1.78,156,27.3
112,54.6,1.79,156,27.3
113,54.7,1.79,156,27.3
113,54.7,1.79,156,27.3
113,54.7,1.80,156,27.4
114,54.7,1.80,156,27.4
114,54.7,1.81,156,27.4
114,54.8,1.81,156,27.4
115,54.8,1.82,157,27.4
115,54.8,1.82,157,27.4
115,54.8,1.83,157,27.4
115,54.8,1.83,157,27.4
116,54.9,1.84,157,27.4
116,54.9,1.84,157,27.5
116,54.9,1.84,157,27.5
117,54.9,1.85,157,27.5
117,55.0,1.85,157,27.5
117,55.0,1.86,157,27.5
117,55.0,1.86,157,27.5
118,55.0,1.87,157,27.5
118,55.0,1.87,157,27.5
118,55.1,1.88,157,27.5
119,55.1,1.88,157,27.5
119,55.1,1.89,157,27.6
119,55.1,1.89,157,27.6
119,55.1,1.89,158,27.6
120,55.2,1.90,158,27.6
120,55.2,1.90,158,27.6
120,55.2,1.91,158,27.6
120,55.2,1.91,158,27.6
121,55.2,1.92,158,27.6
121,55.3,1.92,158,27.6
121,55.3,1.92,158,27.6
121,55.3,1.93,158,27.7
122,55.3,1.93,158,27.7
122,55.4,1.93,158,27.7
122,55.4,1.94,158,27.7
122,55.4,1.94,158,27.7
122,55.4,1.94,158,27.7
123,55.4,1.95,158,27.7
123,55.5,1.95,158,27.7
123,55.5,1.96,159,27.7
123,55.5,1.96,159,27.8
124,55.5,1.96,159,27.8
124,55.5,1.97,159,27.8
124,55.6,1.97,159,27.8
124,55.6,1.97,159,27.8
124,55.6,1.97,159,27.8
125,55.6,1.98,159,27.8
125,55.6,1.98,159,27.8
125,55.7,1.98,159,27.8
125,55.7,1.99,159,27.8
125,55.7,1.99,159,27.9
125,55.7,1.99,159,27.9
125,55.8,1.99,159,27.9
125,55.8,1.99,159,27.9
126,55.8,1.99,159,27.9
126,55.8,1.99,159,27.9
126,55.8,1.99,160,27.9
126,55.9,1.99,160,27.9
126,55.9,1.99,160,27.9
126,55.9,1.99,160,28.0
126,55.9,1.99,160,28.0
125,55.9,1.99,160,28.0
125,56.0,1.99,160,28.0
125,56.0,1.99,160,28.0
125,56.0,1.99,160,28.0
125,56.0,1.98,160,28.0
125,56.0,1.98,160,28.0
125,56.1,1.98,160,28.0
125,56.1,1.98,160,28.0
124,56.1,1.97,160,28.1
124,56.1,1.97,160,28.1
124,56.2,1.97,160,28.1
124,56.2,1.96,160,28.1
123,56.2,1.96,161,28.1
123,56.2,1.96,161,28.1
123,56.2,1.95,161,28.1
123,56.3,1.95,161,28.1
122,56.3,1.94,161,28.1
122,56.3,1.94,161,28.2
122,56.3,1.93,161,28.2
122,56.3,1.93,161,28.2
121,56.4,1.93,161,28.2
121,56.4,1.92,161,28.2
121,56.4,1.92,161,28.2
121,56.4,1.91,161,28.2
120,56.4,1.90,161,28.2
120,56.5,1.90,161,28.2
119,56.5,1.89,161,28.2
119,56.5,1.89,161,28.3
119,56.5,1.88,162,28.3
118,56.5,1.88,162,28.3
118,56.6,1.87,162,28.3
118,56.6,1.87,162,28.3
117,56.6,1.86,162,28.3
117,56.6,1.85,162,28.3
116,56.7,1.85,162,28.3
116,56.7,1.84,162,28.3
116,56.7,1.84,162,28.4
115,56.7,1.83,162,28.4
115,56.7,1.82,162,28.4
114,56.8,1.81,162,28.4
114,56.8,1.81,162,28.4
113,56.8,1.80,162,28.4
113,56.8,1.79,162,28.4
113,56.8,1.79,162,28.4
112,56.9,1.78,162,28.4
112,56.9,1.77,163,28.4
111,56.9,1.76,163,28.5
111,56.9,1.75,163,28.5
110,56.9,1.74,163,28.5
109,57.0,1.74,163,28.5
109,57.0,1.73,163,28.5
108,57.0,1.72,163,28.5
108,57.0,1.71,163,28.5
108,57.1,1.71,163,28.5
107,57.1,1.70,163,28.5
107,57.1,1.69,163,28.6
106,57.1,1.68,163,28.6
106,57.1,1.68,163,28.6
105,57.2,1.67,163,28.6
105,57.2,1.66,163,28.6
104,57.2,1.65,163,28.6
104,57.2,1.64,163,28.6
103,57.2,1.64,164,28.6
103,57.3,1.63,164,28.6
102,57.3,1.62,164,28.6
102,57.3,1.62,164,28.7
101,57.3,1.61,164,28.7
101,57.3,1.60,164,28.7
101,57.4,1.60,164,28.7
100,57.4,1.59,164,28.7
99.5,57.4,1.58,164,28.7
99.0,57.4,1.57,164,28.7
98.5,57.5,1.56,164,28.7
98.0,57.5,1.56,164,28.7
97.5,57.5,1.55,164,28.8
97.0,57.5,1.54,164,28.8
96.5,57.5,1.53,164,28.8
96.2,57.6,1.53,164,28.8
95.7,57.6,1.52,165,28.8
95.2,57.6,1.51,165,28.8
94.7,57.6,1.50,165,28.8
94.3,57.6,1.50,165,28.8
93.8,57.7,1.49,165,28.8
93.3,57.7,1.48,165,28.8
92.8,57.7,1.47,165,28.9
92.3,57.7,1.47,165,28.9
92.0,57.7,1.46,165,28.9
91.5,57.8,1.45,165,28.9
91.0,57.8,1.44,165,28.9
90.3,57.8,1.43,165,28.9
90.0,57.8,1.43,165,28.9
89.5,57.9,1.42,165,28.9
89.0,57.9,1.41,165,28.9
88.4,57.9,1.40,165,29.0
87.8,57.9,1.39,165,29.0
87.2,57.9,1.38,166,29.0
86.7,58.0,1.38,166,29.0
86.3,58.0,1.37,166,29.0
85.7,58.0,1.36,166,29.0
85.2,58.0,1.35,166,29.0
84.7,58.0,1.34,166,29.0
84.2,58.1,1.34,166,29.0
83.7,58.1,1.33,166,29.0
83.0,58.1,1.32,166,29.1
82.5,58.1,1.31,166,29.1
82.0,58.1,1.30,166,29.1
81.3,58.2,1.29,166,29.1
80.8,58.2,1.28,166,29.1
80.2,58.2,1.27,166,29.1
79.7,58.2,1.26,166,29.1
79.2,58.2,1.26,166,29.1
78.7,58.3,1.25,166,29.1
78.2,58.3,1.24,167,29.1
77.7,58.3,1.23,167,29.2
77.0,58.3,1.22,167,29.2
76.5,58.4,1.21,167,29.2
76.2,58.4,1.21,167,29.2
75.7,58.4,1.20,167,29.2
75.1,58.4,1.19,167,29.2
74.5,58.4,1.18,167,29.2
74.2,58.5,1.18,167,29.2
73.7,58.5,1.17,167,29.2
73.2,58.5,1.16,167,29.3
72.7,58.5,1.15,167,29.3
72.2,58.5,1.15,167,29.3
71.7,58.6,1.14,167,29.3
71.3,58.6,1.13,167,29.3
70.8,58.6,1.12,167,29.3
70.3,58.6,1.12,168,29.3
69.8,58.6,1.11,168,29.3
69.5,58.7,1.10,168,29.3
69.0,58.7,1.10,168,29.3
68.5,58.7,1.09,168,29.4
68.2,58.7,1.08,168,29.4
67.7,58.8,1.07,168,29.4
67.2,58.8,1.07,168,29.4
66.7,58.8,1.06,168,29.4
66.2,58.8,1.05,168,29.4
65.7,58.8,1.04,168,29.4
65.2,58.9,1.03,168,29.4
64.7,58.9,1.03,168,29.4
64.2,58.9,1.02,168,29.5
63.8,58.9,1.01,168,29.5
63.5,58.9,1.01,168,29.5
63.0,59.0,1.00,168,29.5
62.7,59.0,0.995,169,29.5
62.3,59.0,0.989,169,29.5
61.8,59.0,0.981,169,29.5
61.5,59.0,0.976,169,29.5
61.2,59.1,0.971,169,29.5
60.8,59.1,0.966,169,29.5
60.3,59.1,0.958,169,29.6
60.0,59.1,0.952,169,29.6
59.7,59.2,0.947,169,29.6
59.5,59.2,0.944,169,29.6
59.0,59.2,0.937,169,29.6
58.7,59.2,0.931,169,29.6
58.2,59.2,0.923,169,29.6
57.8,59.3,0.918,169,29.6
57.5,59.3,0.913,169,29.6
57.2,59.3,0.907,169,29.7
56.8,59.3,0.902,169,29.7
56.5,59.3,0.897,170,29.7
56.0,59.4,0.889,170,29.7
55.7,59.4,0.884,170,29.7
55.5,59.4,0.881,170,29.7
55.2,59.4,0.876,170,29.7
54.7,59.4,0.868,170,29.7
54.5,59.5,0.865,170,29.7
54.2,59.5,0.860,170,29.7
53.8,59.5,0.854,170,29.8
53.5,59.5,0.849,170,29.8
53.3,59.6,0.847,170,29.8
53.0,59.6,0.841,170,29.8
52.7,59.6,0.836,170,29.8
52.3,59.6,0.831,170,29.8
52.2,59.6,0.828,170,29.8
51.8,59.7,0.823,170,29.8
51.7,59.7,0.820,171,29.8
51.3,59.7,0.815,171,29.9
50.8,59.7,0.807,171,29.9
50.7,59.7,0.804,171,29.9
50.5,59.8,0.802,171,29.9
50.2,59.8,0.796,171,29.9
49.8,59.8,0.791,171,29.9
49.7,59.8,0.788,171,29.9
49.3,59.8,0.783,171,29.9
49.1,59.9,0.780,171,29.9
48.8,59.9,0.775,171,29.9
48.5,59.9,0.770,171,30.0
48.3,59.9,0.767,171,30.0
48.0,59.9,0.762,171,30.0
47.8,60.0,0.759,171,30.0
47.5,60.0,0.754,171,30.0
47.2,60.0,0.749,171,30.0
47.0,60.0,0.746,172,30.0
46.8,60.1,0.743,172,30.0
46.7,60.1,0.741,172,30.0
46.3,60.1,0.735,172,30.1
46.2,60.1,0.733,172,30.1
45.8,60.1,0.728,172,30.1
45.7,60.2,0.725,172,30.1
45.3,60.2,0.720,172,30.1
45.2,60.2,0.718,172,30.1
45.0,60.2,0.714,172,30.1
44.8,60.2,0.712,172,30.1
44.7,60.3,0.709,172,30.1
44.3,60.3,0.704,172,30.1
44.2,60.3,0.702,172,30.2
44.2,60.3,0.701,172,30.2
44.0,60.3,0.698,172,30.2
43.7,60.4,0.694,172,30.2
43.5,60.4,0.690,173,30.2
43.3,60.4,0.688,173,30.2
43.2,60.4,0.685,173,30.2
43.0,60.5,0.683,173,30.2
42.7,60.5,0.677,173,30.2
42.7,60.5,0.677,173,30.3
42.5,60.5,0.675,173,30.3
42.3,60.5,0.672,173,30.3
42.2,60.6,0.669,173,30.3
42.0,60.6,0.667,173,30.3
41.8,60.6,0.664,173,30.3
41.7,60.6,0.661,173,30.3
41.7,60.6,0.661,173,30.3
41.5,60.7,0.659,173,30.3
41.3,60.7,0.656,173,30.3
41.2,60.7,0.653,173,30.4
41.0,60.7,0.651,174,30.4
40.8,60.7,0.648,174,30.4
40.8,60.8,0.648,174,30.4
40.7,60.8,0.646,174,30.4
40.5,60.8,0.643,174,30.4
40.3,60.8,0.640,174,30.4
40.3,60.9,0.640,174,30.4
40.2,60.9,0.638,174,30.4
40.0,60.9,0.635,174,30.5
39.8,60.9,0.632,174,30.5
39.8,60.9,0.632,174,30.5
39.8,61.0,0.632,174,30.5
39.7,61.0,0.630,174,30.5
39.7,61.0,0.630,174,30.5
39.3,61.0,0.624,174,30.5
39.3,61.0,0.624,174,30.5
39.2,61.1,0.622,174,30.5
39.2,61.1,0.622,175,30.5
39.0,61.1,0.619,175,30.6
39.0,61.1,0.619,175,30.6
38.8,61.1,0.616,175,30.6
38.8,61.2,0.616,175,30.6
38.7,61.2,0.614,175,30.6
38.7,61.2,0.614,175,30.6
38.5,61.2,0.611,175,30.6
38.3,61.2,0.608,175,30.6
38.4,61.3,0.610,175,30.6
38.3,61.3,0.608,175,30.7
38.2,61.3,0.606,175,30.7
38.2,61.3,0.606,175,30.7
38.1,61.4,0.605,175,30.7
38.0,61.4,0.603,175,30.7
37.8,61.4,0.601,175,30.7
37.8,61.4,0.601,175,30.7
37.7,61.4,0.598,176,30.7
37.7,61.5,0.598,176,30.7
37.5,61.5,0.595,176,30.7
37.5,61.5,0.595,176,30.8
37.5,61.5,0.595,176,30.8
37.5,61.5,0.595,176,30.8
37.5,61.6,0.595,176,30.8
37.3,61.6,0.593,176,30.8
37.3,61.6,0.593,176,30.8
37.2,61.6,0.590,176,30.8
37.2,61.6,0.590,176,30.8
37.0,61.7,0.587,176,30.8
36.8,61.7,0.585,176,30.8
36.8,61.7,0.585,176,30.9
36.8,61.7,0.585,176,30.9
36.7,61.8,0.582,176,30.9
36.7,61.8,0.582,176,30.9
36.7,61.8,0.582,177,30.9
36.5,61.8,0.579,177,30.9
36.3,61.8,0.577,177,30.9
36.3,61.9,0.577,177,30.9
36.2,61.9,0.574,177,30.9
36.2,61.9,0.574,177,31.0
35.8,61.9,0.569,177,31.0
35.8,61.9,0.569,177,31.0
35.8,62.0,0.569,177,31.0
35.7,62.0,0.566,177,31.0
35.7,62.0,0.566,177,31.0
35.7,62.0,0.566,177,31.0
35.7,62.0,0.566,177,31.0
35.5,62.1,0.563,177,31.0
35.5,62.1,0.563,177,31.0
35.3,62.1,0.561,177,31.1
35.3,62.1,0.561,178,31.1
35.3,62.2,0.561,178,31.1
35.2,62.2,0.558,178,31.1
35.2,62.2,0.558,178,31.1
35.0,62.2,0.556,178,31.1
35.0,62.2,0.556,178,31.1
35.0,62.3,0.555,178,31.1
34.8,62.3,0.553,178,31.1
34.8,62.3,0.553,178,31.2
34.7,62.3,0.550,178,31.2
34.5,62.3,0.548,178,31.2
34.5,62.4,0.548,178,31.2
34.5,62.4,0.548,178,31.2
34.3,62.4,0.545,178,31.2
34.2,62.4,0.542,178,31.2
34.0,62.4,0.540,178,31.2
34.0,62.5,0.540,178,31.2
33.8,62.5,0.537,179,31.2
33.8,62.5,0.537,179,31.3
33.7,62.5,0.534,179,31.3
33.5,62.6,0.532,179,31.3
33.5,62.6,0.532,179,31.3
33.3,62.6,0.529,179,31.3
33.2,62.6,0.526,179,31.3
33.2,62.6,0.526,179,31.3
33.2,62.7,0.526,179,31.3
33.0,62.7,0.524,179,31.3
33.0,62.7,0.524,179,31.4
32.8,62.7,0.521,179,31.4
32.8,62.7,0.521,179,31.4
32.8,62.8,0.521,179,31.4
32.7,62.8,0.519,179,31.4
32.7,62.8,0.519,179,31.4
32.7,62.8,0.519,179,31.4
32.5,62.8,0.516,180,31.4
32.3,62.9,0.513,180,31.4
32.3,62.9,0.513,180,31.4
32.3,62.9,0.513,180,31.5
32.3,62.9,0.513,180,31.5
32.2,62.9,0.511,180,31.5
32.0,63.0,0.508,180,31.5
32.0,63.0,0.508,180,31.5
32.0,63.0,0.508,180,31.5
31.8,63.0,0.505,180,31.5
31.7,63.1,0.503,180,31.5
31.7,63.1,0.503,180,31.5
31.5,63.1,0.500,180,31.6
31.5,63.1,0.500,180,31.6
31.5,63.1,0.500,180,31.6
31.3,63.2,0.497,180,31.6
31.2,63.2,0.495,181,31.6
31.2,63.2,0.495,181,31.6
31.2,63.2,0.495,181,31.6
31.2,63.2,0.495,181,31.6
31.0,63.3,0.492,181,31.6
31.0,63.3,0.492,181,31.6
30.8,63.3,0.489,181,31.7
30.8,63.3,0.489,181,31.7
30.8,63.3,0.489,181,31.7
30.7,63.4,0.487,181,31.7
30.7,63.4,0.487,181,31.7
30.7,63.4,0.487,181,31.7
30.7,63.4,0.487,181,31.7
30.5,63.5,0.484,181,31.7
30.5,63.5,0.484,181,31.7
30.5,63.5,0.484,181,31.8
30.3,63.5,0.481,181,31.8
30.3,63.5,0.481,182,31.8
30.2,63.6,0.479,182,31.8
30.2,63.6,0.479,182,31.8
30.2,63.6,0.479,182,31.8
30.2,63.6,0.479,182,31.8
30.2,63.6,0.479,182,31.8
30.0,63.7,0.476,182,31.8
30.2,63.7,0.479,182,31.8
30.0,63.7,0.476,182,31.9
29.8,63.7,0.474,182,31.9
29.8,63.7,0.474,182,31.9
30.0,63.8,0.476,182,31.9
29.8,63.8,0.474,182,31.9
29.8,63.8,0.474,182,31.9
29.8,63.8,0.474,182,31.9
29.8,63.9,0.474,182,31.9
29.7,63.9,0.471,182,31.9
29.7,63.9,0.471,183,32.0
29.7,63.9,0.471,183,32.0
29.7,63.9,0.471,183,32.0
29.6,64.0,0.469,183,32.0
29.5,64.0,0.468,183,32.0
29.5,64.0,0.468,183,32.0
29.5,64.0,0.468,183,32.0
29.5,64.0,0.468,183,32.0
29.5,64.1,0.468,183,32.0
29.5,64.1,0.468,183,32.0
29.5,64.1,0.468,183,32.1
29.7,64.1,0.471,183,32.1
29.7,64.1,0.471,183,32.1
29.7,64.2,0.471,183,32.1
29.7,64.2,0.471,183,32.1
29.7,64.2,0.471,183,32.1
29.7,64.2,0.471,184,32.1
29.7,64.3,0.471,184,32.1
29.8,64.3,0.474,184,32.1
29.8,64.3,0.474,184,32.2
29.8,64.3,0.474,184,32.2
29.8,64.3,0.474,184,32.2
29.9,64.4,0.475,184,32.2
29.8,64.4,0.474,184,32.2
29.8,64.4,0.474,184,32.2
30.0,64.4,0.476,184,32.2
30.0,64.4,0.476,184,32.2
30.2,64.5,0.479,184,32.2
30.2,64.5,0.479,184,32.2
30.2,64.5,0.479,184,32.3
30.2,64.5,0.479,184,32.3
30.3,64.5,0.481,184,32.3
30.3,64.6,0.481,184,32.3
30.5,64.6,0.484,185,32.3
30.5,64.6,0.484,185,32.3
30.5,64.6,0.484,185,32.3
30.7,64.6,0.487,185,32.3
30.7,64.7,0.487,185,32.3
30.8,64.7,0.489,185,32.3
31.0,64.7,0.492,185,32.4
31.0,64.7,0.492,185,32.4
31.0,64.8,0.492,185,32.4
31.2,64.8,0.495,185,32.4
31.2,64.8,0.495,185,32.4
31.3,64.8,0.497,185,32.4
31.3,64.8,0.497,185,32.4
31.5,64.9,0.500,185,32.4
31.5,64.9,0.500,185,32.4
31.7,64.9,0.503,185,32.5
31.7,64.9,0.503,185,32.5
31.8,64.9,0.505,186,32.5
32.0,65.0,0.508,186,32.5
32.0,65.0,0.508,186,32.5
32.2,65.0,0.511,186,32.5
32.3,65.0,0.513,186,32.5
32.3,65.0,0.513,186,32.5
32.3,65.1,0.513,186,32.5
32.7,65.1,0.519,186,32.5
32.8,65.1,0.521,186,32.6
32.8,65.1,0.521,186,32.6
33.0,65.2,0.524,186,32.6
33.2,65.2,0.526,186,32.6
33.2,65.2,0.526,186,32.6
33.3,65.2,0.529,186,32.6
33.5,65.2,0.532,186,32.6
33.7,65.3,0.534,186,32.6
33.8,65.3,0.537,187,32.6
33.8,65.3,0.537,187,32.7
34.0,65.3,0.540,187,32.7
34.2,65.3,0.542,187,32.7
34.3,65.4,0.545,187,32.7
34.5,65.4,0.548,187,32.7
34.5,65.4,0.548,187,32.7
34.7,65.4,0.551,187,32.7
34.8,65.4,0.553,187,32.7
35.2,65.5,0.558,187,32.7
35.3,65.5,0.561,187,32.7
35.5,65.5,0.563,187,32.8
35.7,65.5,0.566,187,32.8
35.8,65.6,0.569,187,32.8
35.8,65.6,0.569,187,32.8
36.0,65.6,0.571,187,32.8
36.3,65.6,0.577,187,32.8
36.5,65.6,0.579,188,32.8
36.5,65.7,0.579,188,32.8
36.8,65.7,0.585,188,32.8
37.0,65.7,0.587,188,32.9
37.2,65.7,0.590,188,32.9
37.5,65.7,0.595,188,32.9
37.7,65.8,0.598,188,32.9
37.8,65.8,0.601,188,32.9
38.0,65.8,0.603,188,32.9
38.3,65.8,0.608,188,32.9
38.3,65.8,0.608,188,32.9
38.7,65.9,0.614,188,32.9
38.8,65.9,0.616,188,32.9
39.2,65.9,0.622,188,33.0
39.3,65.9,0.624,188,33.0
39.7,66.0,0.630,188,33.0
39.8,66.0,0.632,188,33.0
40.0,66.0,0.635,189,33.0
40.2,66.0,0.638,189,33.0
40.5,66.0,0.643,189,33.0
40.8,66.1,0.648,189,33.0
41.0,66.1,0.651,189,33.0
41.3,66.1,0.656,189,33.1
41.5,66.1,0.659,189,33.1
41.8,66.1,0.664,189,33.1
42.0,66.2,0.667,189,33.1
42.3,66.2,0.672,189,33.1
42.7,66.2,0.677,189,33.1
42.8,66.2,0.680,189,33.1
43.2,66.2,0.685,189,33.1
43.5,66.3,0.690,189,33.1
43.7,66.3,0.693,189,33.1
44.0,66.3,0.698,189,33.2
44.2,66.3,0.701,190,33.2
44.5,66.3,0.706,190,33.2
44.8,66.4,0.712,190,33.2
45.2,66.4,0.717,190,33.2
45.5,66.4,0.722,190,33.2
46.0,66.4,0.730,190,33.2
46.2,66.5,0.733,190,33.2
46.5,66.5,0.738,190,33.2
46.8,66.5,0.743,190,33.3
47.2,66.5,0.749,190,33.3
47.5,66.5,0.754,190,33.3
47.7,66.6,0.758,190,33.3
48.2,66.6,0.765,190,33.3
48.4,66.6,0.768,190,33.3
48.8,66.6,0.775,190,33.3
49.1,66.6,0.779,190,33.3
49.5,66.7,0.786,190,33.3
49.8,66.7,0.790,191,33.3
50.2,66.7,0.796,191,33.4
50.5,66.7,0.802,191,33.4
50.8,66.7,0.807,191,33.4
51.3,66.8,0.815,191,33.4
51.7,66.8,0.820,191,33.4
52.0,66.8,0.825,191,33.4
52.3,66.8,0.831,191,33.4
52.7,66.9,0.836,191,33.4
53.0,66.9,0.841,191,33.4
53.3,66.9,0.847,191,33.5
53.8,66.9,0.854,191,33.5
54.2,66.9,0.860,191,33.5
54.7,67.0,0.868,191,33.5
55.0,67.0,0.873,191,33.5
55.3,67.0,0.878,191,33.5
55.8,67.0,0.886,191,33.5
56.2,67.0,0.892,192,33.5
56.7,67.1,0.899,192,33.5
57.2,67.1,0.907,192,33.5
57.7,67.1,0.915,192,33.6
58.0,67.1,0.921,192,33.6
58.5,67.1,0.929,192,33.6
59.0,67.2,0.937,192,33.6
59.3,67.2,0.942,192,33.6
59.8,67.2,0.950,192,33.6
60.2,67.2,0.955,192,33.6
60.7,67.3,0.963,192,33.6
61.2,67.3,0.971,192,33.6
61.5,67.3,0.976,192,33.7
62.2,67.3,0.987,192,33.7
62.5,67.3,0.992,192,33.7
63.0,67.4,1.00,192,33.7
63.3,67.4,1.01,193,33.7
63.8,67.4,1.01,193,33.7
64.3,67.4,1.02,193,33.7
64.7,67.4,1.03,193,33.7
65.2,67.5,1.03,193,33.7
65.5,67.5,1.04,193,33.7
66.0,67.5,1.05,193,33.8
66.3,67.5,1.05,193,33.8
67.0,67.5,1.06,193,33.8
67.3,67.6,1.07,193,33.8
67.8,67.6,1.08,193,33.8
68.3,67.6,1.08,193,33.8
68.7,67.6,1.09,193,33.8
69.1,67.6,1.10,193,33.8
69.5,67.7,1.10,193,33.8
70.0,67.7,1.11,193,33.9
70.5,67.7,1.12,193,33.9
70.7,67.7,1.12,194,33.9
71.2,67.8,1.13,194,33.9
71.7,67.8,1.14,194,33.9
72.2,67.8,1.15,194,33.9
72.5,67.8,1.15,194,33.9
73.0,67.8,1.16,194,33.9
73.5,67.9,1.17,194,33.9
74.0,67.9,1.17,194,33.9
74.3,67.9,1.18,194,34.0
74.8,67.9,1.19,194,34.0
75.2,67.9,1.19,194,34.0
75.7,68.0,1.20,194,34.0
76.2,68.0,1.21,194,34.0
76.5,68.0,1.21,194,34.0
77.0,68.0,1.22,194,34.0
77.5,68.0,1.23,194,34.0
78.0,68.1,1.24,194,34.0
78.5,68.1,1.25,195,34.0
78.8,68.1,1.25,195,34.1
79.3,68.1,1.26,195,34.1
79.8,68.2,1.27,195,34.1
80.2,68.2,1.27,195,34.1
80.8,68.2,1.28,195,34.1
81.2,68.2,1.29,195,34.1
81.7,68.2,1.30,195,34.1
82.2,68.3,1.30,195,34.1
82.7,68.3,1.31,195,34.1
83.2,68.3,1.32,195,34.2
83.7,68.3,1.33,195,34.2
84.0,68.3,1.33,195,34.2
84.5,68.4,1.34,195,34.2
85.0,68.4,1.35,195,34.2
85.7,68.4,1.36,195,34.2
86.1,68.4,1.37,196,34.2
86.5,68.4,1.37,196,34.2
87.0,68.5,1.38,196,34.2
87.5,68.5,1.39,196,34.2
88.0,68.5,1.40,196,34.3
88.5,68.5,1.40,196,34.3
89.0,68.6,1.41,196,34.3
89.5,68.6,1.42,196,34.3
90.0,68.6,1.43,196,34.3
90.5,68.6,1.44,196,34.3
90.8,68.6,1.44,196,34.3
91.3,68.7,1.45,196,34.3
91.8,68.7,1.46,196,34.3
92.3,68.7,1.47,196,34.4
92.8,68.7,1.47,196,34.4
93.2,68.7,1.48,196,34.4
93.7,68.8,1.49,196,34.4
94.3,68.8,1.50,197,34.4
94.7,68.8,1.50,197,34.4
95.2,68.8,1.51,197,34.4
95.5,68.8,1.52,197,34.4
96.0,68.9,1.52,197,34.4
96.5,68.9,1.53,197,34.4
97.0,68.9,1.54,197,34.5
97.5,68.9,1.55,197,34.5
97.8,69.0,1.55,197,34.5
98.3,69.0,1.56,197,34.5
99.0,69.0,1.57,197,34.5
99.5,69.0,1.58,197,34.5
99.8,69.0,1.58,197,34.5
100,69.1,1.59,197,34.5
101,69.1,1.60,197,34.5
101,69.1,1.61,197,34.6
102,69.1,1.61,197,34.6
102,69.1,1.62,198,34.6
103,69.2,1.63,198,34.6
103,69.2,1.63,198,34.6
103,69.2,1.64,198,34.6
104,69.2,1.65,198,34.6
104,69.2,1.65,198,34.6
105,69.3,1.66,198,34.6
105,69.3,1.67,198,34.6
105,69.3,1.67,198,34.7
106,69.3,1.68,198,34.7
106,69.3,1.68,198,34.7
106,69.4,1.69,198,34.7
107,69.4,1.69,198,34.7
107,69.4,1.70,198,34.7
